Date,Title,Link,Description,Source,Generated
2026-02-25T00:00:00.000Z,Crossing Hurdles sucht Educational Quality Assurance Analyst | $55/hr Remote in Deutschland,https://de.linkedin.com/jobs/view/educational-quality-assurance-analyst-$55-hr-remote-at-crossing-hurdles-4376062676,11:51:53 gepostet. Position: Education (Safety)Type: Hourly contractCompensation: $50–$55 per hourLocation:…. Sehen Sie sich dieses und weitere Jobangebote auf LinkedIn an.,LinkedIn Playwright/Selenium,Done
2026-02-24T10:41:09.000Z,Administration Intelligence AG sucht Quality Assurance Analyst (m/w/d) in Würzburg,https://de.linkedin.com/jobs/view/quality-assurance-analyst-m-w-d-at-administration-intelligence-ag-4374586173,"Die Prof. Thome Gruppe vereint seit über zwei Jahrzehnten ein starkes Netzwerk an Kompe­ten­zen in Systemanalyse, Softwareent­wicklung und Beratung. Die sieben Firmen der Unter­nehmens­gruppe mit Stammsitz in Würzburg ar­beiten weltweit und haben ein Ziel: Die Er­mög­lichung der zukünftigen digitalen Zusammen­arbeit. Mit unseren intelligenten Lösungen für eVergabe und eBeschaffung unterstützt die Administration Intelligence AG öffentliche Auftraggeber auf Ebene von Bund, Ländern und Kommunen bei der effizienten und sicheren Abwicklung ihrer Einkaufsprozesse. Wir suchen neue Kolle­ginnen und Kollegen, die mit uns ihre Fähigkeiten teilen und ihre Erfahrung in das Team einbringen. Aufgaben Als Teil unseres QA-Teams arbeitest du eng mit unseren Entwicklungsteams zusammen und übernimmst Verantwortung für die Umsetzung unserer Qualitätsanforderungen an unsere Software Du unterstützt unsere Entwicklungsteams mit funktionalen und nicht-funktionalen Tests im agilen Entwicklungsumfeld Du entwickelst Testautomatisierungen, um fachliche Testszenarien unserer Anwendungen und deren Schnittstellen abzubilden Du integrierst Testautomatisierungen in unsere Build- und Auslieferungsprozesse Qualifikation Du pflegst einen offenen und konstruktiven Kommunikationsstil im Umgang mit Stakeholdern und Entwicklungsteams Du hast Erfahrung in mindestens einer modernen Programmiersprache Du hast Interesse an oder Erfahrungen mit einigen der folgenden Technologien: Selenium Webdriver, Cypress, Java, Vue.js, Node.js, relationale Datenbanksysteme, Client-Server-Architekturen Du begeisterst dich dafür, komplexe, verteilte Software-Systeme zu analysieren und deren Grenzen auszuloten Du spricht Deutsch mindestens mit Sprachniveau C1, sowie Englisch mit mindestens Sprachniveau B2 Benefits Integration in ein erfahrenes QA-Team, das dir alles an die Hand gibt, was du für deinen Arbeitsalltag benötigst und gleichzeitig offen für deine Impulse und Erfahrungen ist Job- und Krisensicherheit durch öffentliche Auftraggeber in einem unbefristeten Arbeitsverhältnis Flachen Hierarchien, ein Mentorenprogramm und ausgiebige Weiterbildungsmöglichkeiten Agile Entwicklungsprozesse Eine gute Work-Life-Balance und flexible Arbeitszeiten Gemeinsame Team- und Firmenevents, attraktive Sozialleistungen, Gesundheitsangebote, Getränke- und Obst-Bar, Jobrad oder Jobticket, Innenstadt- und naturnaher Standort in Würzburg Haben wir Dein Interesse geweckt? Dann freuen wir uns, Dich kennenzulernen! Ergänze Deine Bewerbung mit Deiner möglichen Wochenarbeitszeit sowie Deinem möglichem Eintrittstermin. Solltest Du Fragen haben, beantworten wir Dir diese gerne auch telefonisch unter +49 (0)931 73046-30.",LinkedIn Playwright/Selenium,Done
2026-02-24T09:51:22.000Z,adjoe sucht Senior QA Engineer (m/f/d) in Hamburg,https://de.linkedin.com/jobs/view/senior-qa-engineer-m-f-d-at-adjoe-4374578106,"We are looking for a Senior QA Engineer who takes personal ownership of product quality, ensuring that every solution we deliver is stable, performant, and backed by clear documentation. Your expertise will allow you to navigate complex systems and predict potential points of failure, ensuring we consistently deliver the rigorous, high-quality results our top partners depend on. adjoe is redefining the future of mobile ads. Powered by advanced AI, first-party data and world-class engineers, we’ve perfected the offerwall experience for monetizing and scaling app publishers with solutions like Playtime and Arcade – now the fastest growing rewarded advertising channel globally – driving incremental engagement, retention, and revenue. At the same time, we’re breaking into programmatic advertising with the intelligent bidding system of adjoe Ads. Together, this ecosystem connects app developers to over 600 million users worldwide for scalable growth. Backed by a $100 million investment from Bertelsmann and operating from offices in Hamburg, Boston, Singapore, and Tokyo, adjoe is defining the next stages of app and ad experience – right now. Join us. We are looking for a Senior QA Engineer who takes personal ownership of product quality, ensuring that every solution we deliver is stable, performant, and backed by clear documentation. Your expertise will allow you to navigate complex systems and predict potential points of failure, ensuring we consistently deliver the rigorous, high-quality results our top partners depend on. Meet Your Team: Rewarded Solutions Our Rewarded Solutions team develops the technology behind adjoe's innovative rewarded engagement products that serve over 57 million daily mobile users. The team’s tech stack consists of three major components: native Android and iOS SDKs written in Java/Kotlin and Swift handling complex engagement flows; widely customizable offerwall applications built with React TypeScript; and a highly performant Golang backend hosted on AWS that processes millions of events hourly. Our system matches each game with its ideal users, delivering rewards optimized for satisfaction through data processed via AWS Athena, Kafka, Spark, S3, and MySQL. For team members, this means having state-of-the-art resources to build engaging rewarded ad experiences that seamlessly integrate into the world’s top apps while delivering exceptional results for advertisers and monetizers in this industry-leading technology. What you will do: Design and implement automated testing solutions and coordinate with the infrastructure team to integrate them into the CI/CD build pipeline. Go beyond explicit requirements. You will monitor system behavior, including network transfer rates, file size optimization, and database architecture efficiency. Improve the internal testing infrastructure, including automation and data generation Constantly review our products against the market. You’ll sift through logs, identify edge cases, and perform competitor benchmarking to suggest product improvements. Take an active role in sprint and release planning. You will highlight missing requirements and identify potential architectural risks early in the lifecycle. Maintain a deep understanding of adjoe’s business model and the mobile advertising industry at large. Who you are: You hold a degree in Computer Science (or a related field) and have several years of experience analyzing and testing complex software systems. You have extensive experience designing automated tests using frameworks like Selenium, Appium, Testmo, or Playwright, and you are comfortable working with APIs and datastores like MySQL, DynamoDB, and Redis. You naturally probe for what might go wrong. You accurately gauge risks and prioritize issues based on their impact on the business and the user. You thrive when imposing order on a team’s workflow, from structuring test plans to ensuring that documentation is comprehensive and accurate .You understand the mobile ad-tech industry and adjoe’s business model, allowing you to contribute meaningfully to product strategy. You can translate complex technical bugs into actionable feedback for developers and stakeholders alike, both in writing and in person. Fuel for the Journey: Benefits to Support Your Ambitions Invest in Your Future: Regular feedback and our development program support your growth, helping you expand your skill set and achieve your career goals. Easy Arrival to adjoe: From signing to settling in Hamburg, we’ve got you covered. Need a visa? No problem. Ready to build your new life and career at adjoe in Hamburg? We support every ambition—from learning German to a relocation bonus that helps you settle in and make Hamburg feel like home. Live Your Best Life, at Work and Beyond: We work in a hybrid setup with 3 core office days, plus flexible working hours. Enjoy 30 vacation days, 3 weeks of remote work per year, and free access to an in-house gym with lots of different fitness classes and mental health support through our Employee Assistance Program (EAP). Thrive Where You Work: Enjoy the Alster lake view from our central office with top-notch equipment, fun open spaces, and a large variety of snacks and drinks. Join the Community! Participate in regular team and company events, including hackathons and social gatherings. We work together, and we celebrate together, too. Skip writing cover letters. Tell us about your most passionate personal project, your desired salary and your earliest possible start date. We are looking forward to your application! We welcome applications from people who will contribute to the diversity of our company.",LinkedIn Playwright/Selenium,Done
2026-02-23T14:08:06.000Z,CKM Group sucht QA Specialist – Manual Testing & Health Compliance (m/w/d) in Berlin,https://de.linkedin.com/jobs/view/qa-specialist-%E2%80%93-manual-testing-health-compliance-m-w-d-at-ckm-group-4374285083,"Intro Die C KM Group bündelt Expertise aus verschiedenen Bereichen, um Fortschirtt und Innovation in der Gesundheitsversorgung voranzutreiben. Unser Zusammenschluss aus Klinik, Labor, telemedizinischem Service und IT-Unternehmen steht für die Entwicklung moderner und effektiver Lösungen im Gesundheitswesen. Unser Ziel ist es, durch präventive Dienstleistungsmedizin, eHealth und Public Health eine führende und wegweisende Rolle im Gesundheitssystem von morgen einzunehmen. Dabei setzen wir auf smarte Logistik, Digitalisierung, Diagnostik und individuelle Prävention. Wir denkenGesundheitsversorgung und Diagnostik neu und hinterfragen dazu stets den Status Quo. Die Berlin Coding Company (BCC) entwickelt digitale Plattformlösungen im Gesundheitswesen – sicher, skalierbar und leistungsstark. Unsere Produkte verbinden Ärzt:innen, Apotheken, Labore und Patient:innen – und das mit höchsten Anforderungen an Verfügbarkeit, Performance und Sicherheit. Um unsere Qualität weiter zu sichern und gezielt auszubauen, suchen wir dich: eine Person mit einem guten Gespür für Fehlerquellen, sauberem Prozessdenken und einem pragmatischen Ansatz in der Qualitätssicherung. Deine Mission bei uns Du führst funktionale, manuelle Tests durch – vor allem bei neuen Features, Releases oder komplexen Use Cases Du erstellst Testpläne, Testfälle und Akzeptanzkriterien in Zusammenarbeit mit Product Ownern und Entwicklern Du entwickelst und pflegst automatisierte Testfälle, z. B. End-to-End-, UI- oder API-Tests Du dokumentierst Fehler und hilfst bei deren Reproduktion und Priorisierung Du achtest auf Qualität entlang des gesamten Entwicklungsprozesses – vom Ticket bis zum Release Du arbeitest eng mit Devs, QA-Kollegen und dem Datenschutzteam, insbesondere im Hinblick auf DSGVO & Health-Compliance Du unterstützt bei der Vorbereitung und Durchführung von Audits, Testnachweisen und internen QS-Prozessen Was du mitbringen solltest Erfahrung im Bereich Software-Testing, idealerweise in Web- und Plattformprojekten Du fühlst dich sicher bei der Durchführung manueller Tests und hast ein Auge für UX, Details und Sonderfälle Erste bis solide Erfahrung mit Testautomatisierungstools wie Playwright, Cypress, Selenium oder ähnlichem Erfahrung mit API-Testing (Postman, REST Tools) und Versionskontrolle (Git) Verständnis für agile Prozesse, idealerweise Scrum oder Kanban Interesse oder Erfahrung im regulierten Umfeld (z. B. Datenschutz, ISO 27001, MDR, eHealth) Sehr gute Dokumentationsfähigkeiten und strukturierte Denkweise Fließende Deutschkenntnisse (mind. C1) Was wir dir bieten Mitarbeit an sinnvollen, gesellschaftsrelevanten Produkten im Gesundheitsbereich Technisch stabiles und modernes Arbeitumfeld - mit Raum zur persönlichen und fachlichen Weiterentwicklung Flexible Arbeitszeiten und eine offene, ehrliche Kommunikationn Möglichkeit, auch remote zu arbeiten, wenn es passt (Standort: Berlin, Herborn, Rhein-Main) Attraktive Benefits wie Corporate Benefits, Weiterbildungen, etc. Du hast Fragen? Wir sind für dich da. Unser People & Culture Team begleitet dich während des gesamten Recruiting-Prozesses und steht dir jederzeit zur Seite. Wenn du Fragen hast oder etwas unklar ist, melde dich einfach bei unserem Recruiting-Team unter career@ckmgroup.de – wir freuen uns, von dir zu hören! Über uns Zur CKM Group gehören eine Vielzahl von Unternehmen sowie eine Klinik, die alle dazu beitragen, unsere Vision von einer gesünderen Welt näher zu kommen. Unser Ziel ist es, durch präventive Dienstleistungsmedizin, eHealth und Public Health eine führende und wegweisende Rolle im Gesundheitssystem von morgen einzunehmen. Dabei setzen wir auf smarte Logistik, Digitalisierung, Diagnostik und individuelle Prävention. Wir denken Gesundheitsversorgung und Diagnostik neu und hinterfragen dazu stets den Status Quo. Unsere Firmenwerte entschlossen ambitioniert: Wir fördern eine Kultur der Leistung und schätzen außergewöhnliches Engagement. Um aus Herausfordernungen Chancen zu machen, gehen wir die Extra-Meile. divers authentisch: Wir setzten auf Vielfalt ohne Masken. Herausragende Ergebnisse werden von einzigartigen Menschne geschaffen, die mit Echtheit überzeugen. kreativ dynamisch: Wir haben Drive. Unkonventionelle Ansätze, Hands-On-Spirit und agile Strukturen sind unsere Motoren für die schnelle Umsetzung von disruptiven und innovativen Ideen. progressiv revolutionär: Wir stellen den Status Quo auf den Kopf. Um das alltägliche Leben für jeden Menschen zu verbessern, schöpfen wir wissenschaftliche und technologische Fortschritte voll aus. nachhaltig fair: Wir tragen Verantwortung für unsere Mitmenschen sowie für den Schutz unserer Umwelt. Ethische Standards sind dabei Grundlage unsere Handelns. Wir als CKM Group sind anders, aufregender, mutiger. Bei uns zählen keine konventionellen Normen, sondern Innovationsgeist, Ambition und Leidenschaft für die Sache. Unabhängig von gewählter Gendersprache oder generischem Maskulinum: Wir suchen DICH - egal, ob männlich, weiblich oder divers. ❤",LinkedIn Playwright/Selenium,Done
2026-02-23T00:00:00.000Z,FetchJobs.co sucht QA Engineer in Deutschland,https://de.linkedin.com/jobs/view/qa-engineer-at-fetchjobs-co-4377766396,"15:21:51 gepostet. About The CompanyThe Anlei-Service GmbH, headquartered in Kassel, is a reputable and innovative…. Sehen Sie sich dieses und weitere Jobangebote auf LinkedIn an.",LinkedIn Playwright/Selenium,Done
2026-02-20T03:02:27.000Z,RIIICO sucht QA Engineer (m/f/d) in Düsseldorf,https://de.linkedin.com/jobs/view/qa-engineer-m-f-d-at-riiico-4373416134,"At RIIICO , we’re reimagining how factories adapt to change. Our AI-powered software makes complex production environments editable, interactive, and collaborative – turning manufacturing planning into something anyone can engage with, not just the experts. We are looking for a QA Engineer to bridge between product and engineering by maintaining a high-standard of product quality as we introduce new features and functionalities. Tasks Design and execute UI-focused manual test plans for new and existing features. Develop and maintain automated tests using Playwright, Jest, or Vitest. Debug front-end issues and validate authentication flows using browser devtools. Collaborate with developers and product managers to clarify requirements and communicate defects. Integrate automated tests into CI/CD pipelines and continuously improve QA processes. Requirements Strong understanding of QA methodologies, the software development lifecycle, and bug-tracking systems. 1+ years of software QA experience with a strong focus on UI testing. Highly structured and detailed QA mindset comfortable performing meticulous validation tasks. User-focused and product-engaged, with strong ability to understand expected feature behavior and proactively identify gaps, edge cases, and inconsistencies. Capable of designing efficient QA processes and frameworks (e.g., prioritizing the most critical areas to test and identifying what to automate). Effective cross-functional communicator who can work closely with developers and product managers and act as a bridge between both teams. Hands-on experience with automation tools such as Playwright, Jest or Vitest. Familiarity with CI/CD pipelines and integrating automated tests into deployment workflows. Proficiency using browser devtools for debugging performance, rendering, and front-end behavior. Understanding of authentication and security flows such as JWT, OAuth, and session management. Comfortable working in fast-paced, flexible startup environments. Nice to have: Experience in testing 3D-rendering applications (Using Babylon.js, Three.js, WebGL). Understanding of WebGL pipelines or GLTF/GLB file structures. Experience testing APIs (REST, GraphQL or Hurl ). Knowledge of Docker, Kubernetes, or DevOps workflows for test environment setup. Demonstrated leadership potential and interest in helping build and lead a QA team. Benefits Additional vacation days Company stock options Flexible working hours Hybrid Office Culture Job Ticket, Urban Sports Club Membership, and more",LinkedIn Playwright/Selenium,Done
2026-02-19T00:00:00.000Z,Accelerated sucht QA Specialist / QA Engineer - Freelanceship - 100% remote in Deutschland,https://de.linkedin.com/jobs/view/qa-specialist-qa-engineer-freelanceship-100%-remote-at-accelerated-4375554271,16:13:44 gepostet. You have a great eye for detail? Breaking stuff and finding bugs is your biggest source of joy? How…. Sehen Sie sich dieses und weitere Jobangebote auf LinkedIn an.,LinkedIn Playwright/Selenium,Done
2026-02-19T00:00:00.000Z,Nagarro sucht Senior QA & Test Automation Lead (m/f/d) in Deutschland,https://de.linkedin.com/jobs/view/senior-qa-test-automation-lead-m-f-d-at-nagarro-4367528203,"10:29:15 gepostet. Company DescriptionNagarro helps future-proof your business through a forward-thinking, fluidic…. Sehen Sie sich dieses und weitere Jobangebote auf LinkedIn an.",LinkedIn Playwright/Selenium,Done
2026-02-18T19:38:02.000Z,Workwise sucht QA Spezialist - Softwaretests / API Testing / UI / Testdesign (m/w/d) in Wiesbaden,https://de.linkedin.com/jobs/view/qa-spezialist-softwaretests-api-testing-ui-testdesign-m-w-d-at-workwise-4375026112,"Über SOLIT Group AG Die SOLIT Group AG ist die Dachgesellschaft der 2008 gegründeten SOLIT Management GmbH in Wiesbaden. Sie gehört zu den führenden Edelmetallhandelsunternehmen im deutschsprachigen Raum. Von Wiesbaden und Tägerwilen (Schweiz) aus arbeiten über 190 Kolleginnen und Kollegen daran, innovative Anlagelösungen im Bereich physischer Edelmetalle zu entwickeln. So bringen wir tagtäglich die Menschen finanziell weiter und bewegen heute jährlich sehr große Edelmetallvolumina – mit wachsender Tendenz. Unser Portfolio reicht von SOLIT Lösungen im Premium-Bereich über die innovative flexgold App bis hin zum GoldSilberShop.de – alles mit Fokus auf die Edelmetalle Gold, Silber, Platin und Palladium. Bei aller Seriosität: Trotz unserer Größe haben wir uns den Spirit eines Start-ups bewahrt. Ein offenes Umfeld, kurze Wege und die Freiheit, eigene Ideen einzubringen, sind bei uns gelebter Alltag. Was bieten wir dir? Mitarbeitenden-Rabatt auf Produkte/Dienstleistungen (Edelmetalle) Unbefristeter Arbeitsvertrag bei einem auf kununu top bewerteten Arbeitgebenden Flexible Arbeitszeiten mit Option auf Mobile Office Paten-System in der Onboarding-Phase Kostenlose Parkplätze Kostenlose Getränke, regelmäßiges Mitarbeitendenfrühstück und frisches Obst Ein motiviertes, wachsendes Team im Umfeld von Edelmetallen, FinTech und internationalem Wachstum, welches das Motto „make money sound again“ vorantreibt Was erwartet dich? Du verankerst QA frühzeitig in Discovery und Refinement durch klare Akzeptanzkriterien, Teststrategien sowie Risiko- und Impact-Priorisierung Du erstellst und pflegst Testfälle für Web, Apps und APIs, führst explorative Tests und Regressionen durch und koordinierst UAT Du baust Testautomatisierung auf und betreibst sie mit Playwright (Web), Detox/Appium (React Native) sowie Postman/Newman (API) Du integrierst QA-Checks in CI/CD-Pipelines (GitHub Actions) und stellst Berichte sowie Metriken wie Defect Leakage, Flake Rate und Coverage bereit Du arbeitest eng mit Engineering und PM im Bug-Lifecycle (Jira) zusammen, führst Ursachenanalysen durch und definierst Release Gates Du führst optional Last- und Performance-Tests (z. B. k6) sowie grundlegende Security-Checks (OWASP Top 10) durch und berücksichtigst perspektivisch qualitätsrelevante Compliance-Anforderungen im Schweizer FinTech-Kontext (FINMA) sowie Datenschutz (GDPR/revDSG) in Tests Was solltest du mitbringen? Du bringst 1–3 Jahre Erfahrung in Software-QA für Web- und Mobile-Anwendungen in agilen Produktteams mit Du bist stark im Testdesign sowie in präzisem Bug-Reporting und sauberer Dokumentation Du hast praktische Erfahrung mit mindestens einem modernen UI-Testframework (Playwright, Cypress oder Selenium) oder eine klare Lernbereitschaft Du verfügst über solides API-Testing-Wissen (HTTP/REST, JSON) sowie grundlegende SQL- und Log-Analyse-Kenntnisse Du arbeitest sicher mit Tools und Plattformen wie Jira und GitHub und besitzt Grundkenntnisse in AWS oder Azure Du hast Berührungspunkte mit Performance-Testing (k6), Test-Reporting (z. B. Allure, ReportPortal) oder Test-Management-Tools (Xray, TestRail) Du hast idealerweise Erfahrung mit React-Native-Automation (Detox/Appium) und Contract Testing (z. B. Pact) und kennst ERP- oder Finance-Systeme, z. B. Microsoft Business Central Du beherrschst Deutsch und Englisch sehr sicher in Wort und Schrift (mind. C1-Niveau) Unser Jobangebot QA Spezialist - Softwaretests / API Testing / UI / Testdesign (m/w/d) klingt vielversprechend? Bei unserem Partner Workwise ist eine Bewerbung für diesen Job in nur wenigen Minuten und ohne Anschreiben möglich. Anschließend kann der Status der Bewerbung live verfolgt werden. Wir freuen uns auf eine Bewerbung über Workwise .",LinkedIn Playwright/Selenium,Done
2026-03-05T14:26:46.000Z,Fincon Reply GmbH sucht Senior Testautomation Engineer (m/w/d) in Köln,https://de.linkedin.com/jobs/view/senior-testautomation-engineer-m-w-d-at-fincon-reply-gmbh-4379812887,"Wer wir sind Fincon Reply ist eine Unternehmens- und Technologieberatung, die sich auf Banken, die Sparkassen-Finanzgruppe, die Genossenschaftliche FinanzGruppe und die Versicherungsbranche spezialisiert hat. Wir verstehen uns als ein Netzwerk von Experten, die mit Leidenschaft Lösungen für unsere Kunden in der Finanzdienstleistungsbranche entwickeln. Wir sorgen für ein familiäres und unterstützendes Umfeld mit Möglichkeiten zur Mitgestaltung. Unser Karriere- und Entwicklungsmodell ermöglicht berufliche Entwicklung ohne Übernahme von Führungsverantwortung. Zur Erweiterung unserer Teams in Bremen, Berlin, Hamburg, Frankfurt/Main, Köln und Münster suchen wir bundesweit Senior Testautomation Engineer (m/w/d). Deine Aufgaben Als erfahrener Testautomation Enginieer automatisierst Du manuelle Testfälle und berätst die Testanalysten unserer Kund*innen bei der Erstellung von geeigneten Testfällen. Du übernimmst die Weiterentwicklung und Pflege bestehender Lösungen inklusive der Integration in die Testmanagementwerkzeuge (z.B. Xray, Zephyr Scale etc.). Dabei konzipierst und implementierst du Testautomatisierungskonzepte in Kundenumgebungen auf der Basis moderner Frameworks (Java Spring Boot, Python, Angular) und Methoden (CI/CD: Jenkins, GitLab, Docker). Du unterstützt unsere Kunden bei Testwerkzeugevaluierungen und deren Einführung. Du analysierst deren Testprozesse und identifizierst Ansätze zur Verbesserung durch die Automatisierung von Testaufgaben. Deine Qualifikationen Wir freuen uns über ein erfolgreich abgeschlossenes Studium mit IT-Bezug oder eine vergleichbare Qualifikation sowie mehrere Jahre Erfahrung in der Unternehmensberatung Du verfügst über weitreichende Kenntnisse im Bereich der Softwaretests und Testautomatisierung, idealerweise in Kombination mit ISTQB-Zertifizierungen und tiefgreifende Kenntnisse der Werkzeuge wie Selenium, TestNG, Robot Framework Dazu bringst du Grundkenntnisse über IT-Architekturen und Programmiererfahrung mit Du kommunizierst sicher und frei auf Deutsch (mind. C1) und hast gute Englischkenntnisse Deine Benefits Die Vorzüge bei Fincon sind vielfältig Flexible Arbeitsgestaltung Hilfsbereites Netzwerk Onboardingkonzept Individuelles Karrieremodell Regelmäßige Firmenevents Altersvorsorge Gesundheitsmanagement Mobilitäts-Angebote Wir haben Dich überzeugt? Dann bewirb Dich online unter Angabe Deines gewünschten Eintrittstermins und Deiner Gehaltvorstellung. Bei Fragen stehen wir Dir gerne zur Verfügung. Dein Kontakt recruiting.fincon@reply.de",LinkedIn Selenium,C:\Users\vineet\IdeaProjects\TutorialsPlaywright\ai_job_writer_main\output\Vineet_CV_0503_02_Fincon_Reply_GmbH.tex
2026-03-05T13:47:37.000Z,Saab sucht Software Test Engineer (m/w/d) in Nürnberg,https://de.linkedin.com/jobs/view/software-test-engineer-m-w-d-at-saab-4371420023,"Unbefristet in Vollzeit für unsere Abteilung Engineering - SigInt Products - Software Development in Nürnberg Wir über uns – Keeping people and society safe Saab ist ein führendes Verteidigungs- und Sicherheitsunternehmen mit Hauptsitz in Stockholm, Schweden, und beschäftigt über 26.000 Mitarbeiter weltweit. Wir entwickeln, fertigen und warten Produkte, Dienstleistungen und Systeme in allen Bereichen der militärischen Verteidigung und der zivilen Sicherheit. Saab Deutschland ist an fünf Standorten (Berlin, Wilhelmshaven, Bremen, Nürnberg und Mülheim-Kärlich) in den Bereichen „Electromagnetic Warfare (EW), Land Systems und Naval Systems“ tätig. Hier werden in Deutschland die Grenzen der Technologie ständig vorangetrieben, mit dem Ziel: Eine sicherere und nachhaltigere Welt zu schaffen. In Nürnberg sind wir im Bereich EW auf Airborne Radar Electronic Support Measures (R-ESM), Electronic Countermeasure (ECM), Communication Intelligence (COMINT), Communications Electronic Support Measures (C-ESM) und auf die Fusion von Daten verschiedener Sensoren spezialisiert. Was Sie erwartet: Konzeption, Entwicklung und Durchführung von Testfällen und Testplänen für komplexe Software- und Systemschnittstellen im SigInt-Umfeld Verifikation und Validierung von Softwarekomponenten, Subsystemen und Gesamtsystemen Durchführung von funktionalen, Integrations-, System- und Regressionstests (manuell und automatisiert) Analyse, Reproduktion und systematische Nachverfolgung von Fehlern inkl. Erstellung strukturierter Bug-Reports und Testdokumentation Enge Zusammenarbeit mit Softwareentwicklung, Systemengineering und Integration & Test, um Qualität, Testabdeckung und frühzeitige Fehlererkennung sicherzustellen Mitarbeit beim Aufbau, der Konfiguration und Pflege von Testumgebungen Kontinuierliche Verbesserung von Testprozessen, -methoden und -werkzeugen sowie Beitrag zur Testautomatisierung So überzeugen Sie uns: Abgeschlossenes Studium in Informatik, Nachrichtentechnik, Elektrotechnik oder einem vergleichbaren technischen Studiengang Berufserfahrung im Softwaretest, idealerweise in sicherheitskritischen oder komplexen Systemen Fundierte Kenntnisse in Testdesign, Testmethoden und Testdokumentation, vorzugsweise mit ISTQB-Zertifizierung oder vergleichbar Erfahrung mit gängigen Test- und Bug-Tracking-Tools sowie idealerweise mit Testautomatisierung (z. B. Jenkins, Pytest) Sicherer Umgang mit Linux-basierten Systemen und komplexen IT-Infrastrukturen ist von Vorteil Erfahrung im Umgang und der Kommunikation in interdisziplinären Team Sehr gute Deutsch- & Englischkenntnisse in Wort und Schrift Wir bieten Ihnen: Attraktive Vergütung zzgl. 50€ monatlicher Sachbezug Vereinbarkeit von Beruf und Familie: Flexible Arbeitszeiten (Gleitzeit); Möglichkeit zum mobilen Arbeiten; Kindergartenzuschuss Gesundheit: Kostenloses Wasser und Obst; Verpflegungsgutscheine; Zuschuss zur Fitnessstudiomitgliedschaft; JobRad Vorsorge: Berufsunfähigkeitsversicherung; Arbeitgeberzuschuss von bis zu 338€ pro Monat in betriebliche Altersvorsorge; attraktives Aktiensparprogramm Erholung: 30 Tage Urlaub; Erholungsbeihilfe Bildung: Vielfältige interne und externe Weiterbildungsmöglichkeiten sowie individuelle Karrieremodelle; jährliche Mitarbeiterentwicklungsgespräche Mitarbeiterevents: Sommerfest, Weihnachtsfest und Teamevents Dienstreisen: Auszahlung doppelter Verpflegungspauschale; bis zu 200€ pro Tag für Dienstreise am Wochenende; Zulage für Reisen länger als 48 Stunden",LinkedIn Selenium,Done
2026-03-05T13:39:13.000Z,valantic sucht Test Automation Engineer (all genders) in Magdeburg,https://de.linkedin.com/jobs/view/test-automation-engineer-all-genders-at-valantic-4326317526,"Effective Field In an interdisciplinary team of product management, software developers and test engineers, you will play a key role as a Test Automation Engineer (all genders) in the quality management of our sophisticated capital market software. Your focus will be on the design, implementation and further development of automated test procedures. Design, implementation and maintenance of automated test cases (e.g. forregression, integrationor API tests) Further development and optimization of our test automation frameworks Analysis and evaluation of test results as well as derivation of necessary measures Work closely with developers to design testable software components Analysis of customer tickets and reproduction of complex error patterns Participation in the further development of test-related processes and automation strategies What distinguishes you MUST HAVE Degree in computer science, business informatics, mathematics or comparable technical education Sound knowledge of at least one programming language (preferably C#) Initial experience in the field of testautomation (e.g. UI tests, API tests, integration tests) Strong analytical and conceptual skills as well as a structured way of working Enjoyment of troubleshooting and high technical affinity High degree of quality awareness, commitment, reliability and ability to work in a team Very good written and spoken German skills (at least C1) as well as good English skills NICE TO HAVE Experience with test automation frameworks (e.g., Selenium, Cypress, Playwright, JUnit, TestNG, RestAssured) Knowledge of database queries with SQL Experience in dealing with TCP/IP-based client-server architectures Knowledge of version control (Git) Knowledge of financial mathematics, e.g. in the field of electronic securities trading ISTQB® Certified Tester or Test Automation Engineer What you can expect We offer you a professional and personal induction We enable you to work independently in an international environment. Get the best out of yourself! We want to grow! And you can do it too! We promote your further development with offers that suit you Work-life balance is lived every day, especially through our flexible working time models (remote/on-site) Technology, lifestyle or mobility - you choose what you need from our numerous benefits We are a team. This is also reflected in joint employee and sports activities",LinkedIn Selenium,Done
